Model,Question,Question Type,Expected Answer,Generated Answer,BLEU,ROUGE-L,F1,BERTScore (F1),Semantic Sim,Recall@5,Faithfulness,Answer Length,Time to First Token (s),Tokens per Second,Total Time (s),Peak Memory (MB)
gemma3:4b,Which course explains the CIA triad and concepts of data privacy?,multi-hop,Getting Started with Cybersecurity,"The “Getting Started with Cybersecurity” course explains the CIA triad and concepts of data privacy. It also covers cyber threat groups, types of attacks, and overall cyber security risk management strategies. This course demonstrates a foundational understanding of cybersecurity concepts and practices.",0.0,0.17391304347826084,13.953488372093027,0.8901880979537964,0.6527391,1.0,0.64272666,42,2.929,8.145,7.524012088775635,5639.14
gemma3:4b,Which is longer: 'Artificial Intelligence Fundamentals' or 'Getting Started with Artificial Intelligence'?,comparative,'Artificial Intelligence Fundamentals' is longer with 10+ hours compared to 3 hours.,"'Artificial Intelligence Fundamentals' is longer than 'Getting Started with Artificial Intelligence.' The former has a duration of 10+ hours, while the latter is only 3 hours long. Therefore, 'Artificial Intelligence Fundamentals' is the longer credential.",0.12576299804399632,0.42553191489361697,46.51162790697674,0.9224209785461426,0.8444724,0.0,0.41962385,35,3.159,7.967,7.876074314117432,5638.42
gemma3:4b,Which course is more comprehensive in duration: 'Machine Learning for Data Science Projects' or 'Data Fundamentals'?,comparative,'Machine Learning for Data Science Projects' with 20+ hours is more comprehensive than 'Data Fundamentals' with 7 hours.,"“Machine Learning for Data Science Projects” is more comprehensive, with a duration of 20+ hours. “Data Fundamentals” has a shorter duration of 7 hours. Therefore, the “Machine Learning for Data Science Projects” course is more extensive.",0.12375014058897965,0.4814814814814815,50.98039215686274,0.9281152486801147,0.90616965,0.0,0.51331943,36,3.051,7.761,8.076117038726807,5637.97
gemma3:4b,"Between 'Cybersecurity Fundamentals' and 'Getting Started with Cybersecurity', which takes more time?",comparative,'Cybersecurity Fundamentals' takes more time with 7.5 hours compared to 3 hours.,"""Cybersecurity Fundamentals"" takes 7.5 hours, while ""Getting Started with Cybersecurity"" only takes 3 hours. Therefore, ""Cybersecurity Fundamentals"" requires a significantly longer time commitment.",0.0,0.43243243243243246,52.94117647058824,0.9297745823860168,0.91297686,0.0,0.45560837,23,3.104,7.593,7.226238250732422,5647.62
gemma3:4b,Is 'Journey to Cloud: Orchestrating Your Solution' longer than 'Journey to Cloud: Envisioning Your Solution'?,comparative,"Yes, 'Journey to Cloud: Orchestrating Your Solution' is 20+ hours, while 'Journey to Cloud: Envisioning Your Solution' is 5 hours.","""Journey to Cloud: Orchestrating Your Solution"" is 20+ hours long, while ""Journey to Cloud: Envisioning Your Solution"" is only 5 hours. Therefore, ""Orchestrating Your Solution"" is longer than ""Envisioning Your Solution.""",0.24108328007886093,0.7450980392156863,74.50980392156863,0.9547550678253174,0.9109596,0.0,0.38598782,31,2.958,8.437,8.378716230392456,5656.32
gemma3:4b,Which course is shorter: 'Build Your First Chatbot Using IBM watsonx™' or 'Generative AI in Action'?,comparative,'Build Your First Chatbot Using IBM watsonx™' is shorter with 60 minutes compared to 'Generative AI in Action' with 5+ hours.,"'Build Your First Chatbot Using IBM watsonx™' is a 60-minute course, while 'Generative AI in Action' is also 60 minutes. Both courses have the same duration. Therefore, neither course is shorter than the other.",0.24814904239448077,0.4642857142857143,57.692307692307686,0.9369532465934753,0.89403796,0.0,0.65930927,34,3.196,7.361,8.499789953231812,5640.84
gemma3:4b,Which course teaches quantum computing with IBM Qiskit?,unanswerable,N/A,"I’m sorry, but the provided context does not specify which course teaches quantum computing with IBM Qiskit. The documents focus on generative AI, data classification with IBM Granite, and chatbots utilizing IBM watsonx. Therefore, I cannot answer your question using this information.",0.0,0.0,0.0,0.7620483040809631,-0.04535967,0.0,0.42888552,42,2.849,8.409,7.855081558227539,5639.13
gemma3:4b,What is the cost of the 'Artificial Intelligence Fundamentals' course?,unanswerable,N/A,"I'm sorry, but the provided context does not list the cost of the 'Artificial Intelligence Fundamentals' course. It only details the course titles, languages, duration, and descriptions of various AI-related courses.",0.0,0.0,0.0,0.7740713357925415,-0.044317093,0.0,0.3987586,31,3.293,6.881,7.528238296508789,5639.71
gemma3:4b,Which course is available in German and focuses on blockchain?,unanswerable,N/A,"I do not have enough information to answer this question. The provided context describes several courses on artificial intelligence, data science, and related topics, but none of them are available in German and specifically focus on blockchain.",0.0,0.0,0.0,0.7753598093986511,0.011545943,0.0,0.2247049,37,3.173,6.89,7.288568496704102,5655.59
gemma3:4b,Who is the instructor of the 'Getting Started with Cybersecurity' course?,unanswerable,N/A,I cannot determine the instructor of the 'Getting Started with Cybersecurity' course from the provided context. The documents describe various cybersecurity badges and courses but do not list the instructors.,0.0,0.0,0.0,0.7715222835540771,0.008391745,0.0,0.53472644,30,3.069,6.475,6.680626392364502,5645.05
gemma3:4b,What is the ISBN number of the textbook used in the 'Data Fundamentals' course?,unanswerable,N/A,"I cannot provide the ISBN number for the textbook used in the 'Data Fundamentals' course. The provided context describes several different credentials, but none of them include ISBN information for a specific textbook.",0.0,0.05714285714285715,0.0,0.7731248736381531,-0.0062562115,0.0,0.27536395,33,3.187,6.719,7.219375848770142,5637.82
llama3.2:1b,What is the total duration of the course 'Build Your First Chatbot Using IBM watsonx™'?,factual,60 minutes total course time,The total duration of the course 'Build Your First Chatbot Using IBM watsonx' is 60 minutes.,0.0,0.19047619047619047,42.105263157894726,0.8665178418159485,0.49937606,1.0,0.6157481,16,8.462,2.614,10.232577323913574,5654.87
llama3.2:1b,Which course introduces the fundamentals of text-to-speech technology using IBM watsonx?,factual,Explore Text to Speech Using IBM watson®,"The course that introduces the fundamentals of text-to-speech technology using IBM Watson is ""Explore Text to Speech Using IBM watson"" and also ""Build Your First Chatbot Using IBM watsonx"".",0.13410639648320277,0.3684210526315789,35.294117647058826,0.8863824009895325,0.78882176,0.0,0.78069186,29,2.305,13.813,4.254905939102173,5654.59
llama3.2:1b,What is the credential area of the course 'Getting Started with Cybersecurity'?,factual,Cybersecurity,"The credential area of the course 'Getting Started with Cybersecurity' is ""Cybersecurity"".",0.0,0.15384615384615385,18.181818181818183,0.8369842171669006,0.6833583,1.0,0.6711386,12,2.342,7.247,3.915987968444824,5656.86
llama3.2:1b,Which course teaches you how to classify data using IBM Granite models?,factual,Classifying Data Using IBM Granite,"You can choose a specific IBM Granite model by examining its different types and prompts, as well as troubleshooting code issues that may arise from using it. The module also explores various IBM Granite models for text summarization. To learn more about selecting the right IBM Granite model for your needs, refer to the course's title ""Classifying Data Using IBM Granite"" which specifically discusses this topic.",0.04629588336164947,0.13888888888888887,14.92537313432836,0.8654537796974182,0.7025317,1.0,0.62781537,66,2.23,22.77,4.608789443969727,5656.52
llama3.2:1b,How long does the course 'Artificial Intelligence Fundamentals' take to complete?,factual,10+ hours,"The ""Artificial Intelligence Fundamentals"" course typically takes around 10+ hours to complete, consisting of multiple courses or modules that span several hours each. The exact duration can vary depending on how one chooses to approach learning the subject matter and completing all required tasks within the available time slots.",0.0,0.07843137254901959,8.51063829787234,0.8294327855110168,0.41303396,1.0,0.35054928,49,2.36,17.987,4.572611093521118,5651.84
llama3.2:1b,Which course in the AI category involves hands-on simulation and uses IBM watsonx for chatbot creation?,multi-hop,Build Your First Chatbot Using IBM watsonx™,"The course that involves hands-on simulation and uses IBM Watsonx for chatbot creation is ""Build Your First Chatbot Using IBM watsonx"".",0.19383418023456653,0.4827586206896552,44.44444444444444,0.8993164300918579,0.85729456,0.0,0.7201551,21,2.264,10.788,4.10617733001709,5638.98
llama3.2:1b,Which course discusses both cybersecurity threat intelligence and hands-on learning activities?,multi-hop,Getting Started with Threat Intelligence and Hunting,"The course that discusses both cybersecurity threat intelligence and hands-on learning activities is ""Getting Started with Threat Intelligence and Hunting"".",0.250737833894674,0.5,53.84615384615385,0.9094595313072205,0.7480098,1.0,0.59807074,20,2.329,8.626,3.9083411693573,5658.75
llama3.2:1b,Which course includes learning about both prompt engineering and career pathways in generative AI?,multi-hop,Generative AI in Action,"The course ""Generative AI in Action"" covers both prompt engineering and career pathways in generative AI, as well as applications and ethical considerations of using GenAI models. Additionally, it includes a credential earning experience that demonstrates essential workplace skills and explores generative AI career pathways. Furthermore, the provided context does not explicitly mention any additional courses or credentials beyond ""Generative AI in Action"".",0.030959923158422317,0.11940298507462686,12.5,0.8314562439918518,0.6097221,1.0,0.76086736,63,2.283,22.654,4.730061054229736,5656.86
llama3.2:1b,Which course teaches how to switch programming languages and fix code using AI tools?,multi-hop,Use Generative AI for Software Development Using IBM watsonx™,"The courses mentioned in the context are ""Use Generative AI for Software Development"" and ""Building AI Solutions Using Advanced Algorithms and Open Source Frameworks"".",0.16475516456048456,0.42424242424242425,45.16129032258064,0.8639075756072998,0.48205215,0.0,0.52883893,24,2.272,11.091,3.9664463996887207,5647.36
llama3.2:1b,Which course explains the CIA triad and concepts of data privacy?,multi-hop,Getting Started with Cybersecurity,"The course that explains the CIA triad and concepts of data privacy is ""Getting Started with Cybersecurity"", which is offered by the organization ""Cybersecurity"". This course covers key elements such as job outlook in cybersecurity, skills like evaluating data security using the CIA triad model, and concepts like common approaches to prevent, detect, and respond to cyber attacks. It also includes an awareness of the Data Science methodology and real-world scenarios for pursuing further education in cybersecurity.",0.025297652042675204,0.09756097560975609,10.666666666666668,0.872090756893158,0.56208664,1.0,0.7023944,77,2.28,25.608,4.876698970794678,5653.92
llama3.2:1b,Which is longer: 'Artificial Intelligence Fundamentals' or 'Getting Started with Artificial Intelligence'?,comparative,'Artificial Intelligence Fundamentals' is longer with 10+ hours compared to 3 hours.,"""Artificial Intelligence Fundamentals"" is longer as it has more detailed descriptions, such as 'natural language processing', 'computer vision', 'machine learning', and 'deep learning'. On the other hand, ""Getting Started with Artificial Intelligence"" has a more concise description that focuses on common applications of AI and basic concepts.",0.0,0.20338983050847456,21.05263157894737,0.8807425498962402,0.62654823,0.0,0.4138157,47,2.448,18.79,4.7501304149627686,5653.11
llama3.2:1b,Which course is more comprehensive in duration: 'Machine Learning for Data Science Projects' or 'Data Fundamentals'?,comparative,'Machine Learning for Data Science Projects' with 20+ hours is more comprehensive than 'Data Fundamentals' with 7 hours.,"The duration of 'Machine Learning for Data Science Projects' is 20+ hours, while 'Data Fundamentals' is 7 hours. Therefore, 'Machine Learning for Data Science Projects' is more comprehensive in duration.",0.241634891545311,0.5,63.829787234042556,0.9446191191673279,0.8866894,0.0,0.44840148,30,2.313,14.896,4.428197860717773,5640.75
llama3.2:1b,"Between 'Cybersecurity Fundamentals' and 'Getting Started with Cybersecurity', which takes more time?",comparative,'Cybersecurity Fundamentals' takes more time with 7.5 hours compared to 3 hours.,"Between 'Cybersecurity Fundamentals' and 'Getting Started with Cybersecurity', 'Cybersecurity Fundamentals' takes more time as it covers a broader range of topics, including cyber threat groups, types of attacks, and overall cyber security risk management strategies. Additionally, the duration for this badge is 7.5 hours compared to the 3 hours required for 'Getting Started with Cybersecurity'.",0.10389626923630693,0.34782608695652173,37.5,0.9062074422836304,0.73529667,0.0,0.6282561,55,2.354,22.593,4.959882497787476,5657.25
llama3.2:1b,Is 'Journey to Cloud: Orchestrating Your Solution' longer than 'Journey to Cloud: Envisioning Your Solution'?,comparative,"Yes, 'Journey to Cloud: Orchestrating Your Solution' is 20+ hours, while 'Journey to Cloud: Envisioning Your Solution' is 5 hours.","Based on the provided context, I do not know if 'Journey to Cloud: Orchestrating Your Solution' is longer than 'Journey to Cloud: Envisioning Your Solution'. The duration of both courses are 20+ hours and 5 hours respectively.",0.33658999781276144,0.5263157894736842,61.81818181818183,0.9329553246498108,0.90627104,0.0,0.39646792,37,2.317,17.353,4.615954399108887,5653.42
llama3.2:1b,Which course is shorter: 'Build Your First Chatbot Using IBM watsonx™' or 'Generative AI in Action'?,comparative,'Build Your First Chatbot Using IBM watsonx™' is shorter with 60 minutes compared to 'Generative AI in Action' with 5+ hours.,'Build Your First Chatbot Using IBM watsonx’ courses are shorter than 'Use Generative AI for Software Development using IBM watsonx’.,0.22512214161783975,0.4878048780487805,43.90243902439024,0.922492265701294,0.86492574,0.0,0.75338745,20,2.347,10.76,4.356118440628052,5644.78
llama3.2:1b,Which course teaches quantum computing with IBM Qiskit?,unanswerable,N/A,"The course ""Quantum Computing with IBM Qiskit"" is not mentioned in either of the provided context pieces.",0.0,0.0,0.0,0.7694267630577087,-0.0032873238,0.0,0.37082642,17,2.265,8.843,3.769965410232544,5655.78
llama3.2:1b,What is the cost of the 'Artificial Intelligence Fundamentals' course?,unanswerable,N/A,The cost of the 'Artificial Intelligence Fundamentals' course is not specified in the provided context.,0.0,0.0,0.0,0.778414785861969,-0.028258005,0.0,0.32739794,15,2.36,7.531,3.920711040496826,5654.67
llama3.2:1b,Which course is available in German and focuses on blockchain?,unanswerable,N/A,"The course available in German that focuses on blockchain is ""Classifying Data Using IBM Granite"".",0.0,0.0,0.0,0.7636597156524658,0.039831325,0.0,0.41829932,15,2.35,6.888,3.7839670181274414,5654.66
llama3.2:1b,Who is the instructor of the 'Getting Started with Cybersecurity' course?,unanswerable,N/A,The instructor of the 'Getting Started with Cybersecurity' course is not specified in the provided context.,0.0,0.0,0.0,0.781752347946167,0.00704157,0.0,0.5317712,16,2.471,7.221,4.02987265586853,5653.55
llama3.2:1b,What is the ISBN number of the textbook used in the 'Data Fundamentals' course?,unanswerable,N/A,"The ISBN number is not provided in either course context, indicating that it may be proprietary or not publicly disclosed. However, I can tell you that the 'Data Fundamentals' course does have a duration of 7 hours, which is mentioned in the first context piece of retrieved data.",0.0,0.039999999999999994,0.0,0.766660213470459,-0.014129484,0.0,0.22331306,48,2.354,17.828,4.58632755279541,5636.72
llama3.2:latest,What is the total duration of the course 'Build Your First Chatbot Using IBM watsonx™'?,factual,60 minutes total course time,"The total duration of both courses ""Build Your First Chatbot Using IBM watsonx™"" and ""Use Generative AI for Software Development Using IBM watsonx™"" is 60 minutes. I don't know if there are other courses with the same title that may have a different duration.",0.0,0.07999999999999999,13.043478260869565,0.8378397226333618,0.48321033,1.0,0.62446785,44,4.411,9.856,7.508509635925293,5639.95
llama3.2:latest,Which course introduces the fundamentals of text-to-speech technology using IBM watsonx?,factual,Explore Text to Speech Using IBM watson®,"I don't know which specific course introduces the fundamentals of text-to-speech technology using IBM Watson X. However, one course that involves IBM Watson X and related topics is ""Explore Text to Speech Using IBM watsonx"". It's possible that this course covers text-to-speech technology, but I'm not certain.",0.08298791202930149,0.19672131147540986,22.641509433962263,0.8611881136894226,0.7078068,0.0,0.5993899,47,2.643,14.471,5.7587010860443115,5643.02
llama3.2:latest,What is the credential area of the course 'Getting Started with Cybersecurity'?,factual,Cybersecurity,The credential area of the course 'Getting Started with Cybersecurity' is Cybersecurity.,0.0,0.15384615384615385,18.181818181818183,0.8418240547180176,0.6643562,1.0,0.6587011,12,2.788,5.207,4.536584377288818,5648.24
llama3.2:latest,Which course teaches you how to classify data using IBM Granite models?,factual,Classifying Data Using IBM Granite,"The course that teaches you how to classify data using IBM Granite models is ""Classifying Data Using IBM Granite"". This course explores methods for selecting an IBM Granite model for classifying text-based data and examining various prompts to use within these models. It also covers the benefits of using IBM Granite models for software developers.",0.05658727539268289,0.1639344262295082,17.543859649122805,0.869141161441803,0.82987595,1.0,0.63799083,55,2.544,14.575,5.513998985290527,5655.41
llama3.2:latest,How long does the course 'Artificial Intelligence Fundamentals' take to complete?,factual,10+ hours,"I don't know the exact duration for the ""Artificial Intelligence Fundamentals"" course as the provided context only mentions durations for other courses and does not specify this course's completion time. However, it is mentioned that this course takes more than 10 hours to complete.",0.0,0.08333333333333333,9.30232558139535,0.8154299259185791,0.43630946,1.0,0.3601525,44,2.832,12.349,5.706877946853638,5641.59
llama3.2:latest,Which course in the AI category involves hands-on simulation and uses IBM watsonx for chatbot creation?,multi-hop,Build Your First Chatbot Using IBM watsonx™,"The course that involves hands-on simulation and uses IBM WatsonX for chatbot creation is ""Build Your First Chatbot Using IBM WatsonX"". This 60-minute course teaches you how to create conversational chatbots using IBM WatsonX. Through a hands-on simulation, you'll gain the skills needed to create a simple chatbot.",0.07994117708843314,0.23728813559322035,23.52941176470588,0.8720759749412537,0.83383524,0.0,0.7365413,48,2.779,14.288,6.040303468704224,5647.58
llama3.2:latest,Which course discusses both cybersecurity threat intelligence and hands-on learning activities?,multi-hop,Getting Started with Threat Intelligence and Hunting,"I don't know which course specifically discusses both cybersecurity threat intelligence and hands-on learning activities. However, ""Getting Started with Threat Intelligence and Hunting"" seems to be a relevant option based on the provided context, but I'm not certain. If you need more information, please check the full course description or details.",0.0936448933856215,0.22950819672131148,25.454545454545457,0.8753925561904907,0.6676633,1.0,0.5751619,51,2.8,13.636,5.7977519035339355,5649.35
llama3.2:latest,Which course includes learning about both prompt engineering and career pathways in generative AI?,multi-hop,Generative AI in Action,"I don't know which course includes learning about both prompt engineering and career pathways in generative AI. The context provides information on several courses, but none of them specifically mention both topics together. Further information would be needed to determine the correct answer.",0.0,0.08333333333333334,13.333333333333334,0.823115885257721,0.45573026,1.0,0.55617154,43,2.624,12.32,5.315453767776489,5641.05
llama3.2:latest,Which course teaches how to switch programming languages and fix code using AI tools?,multi-hop,Use Generative AI for Software Development Using IBM watsonx™,"I don't know the specific course that teaches how to switch programming languages and fix code using AI tools. The provided context mentions courses related to artificial intelligence but doesn't explicitly mention switching programming languages or fixing code with AI tools. However, the first course mentioned does teach how to use IBM Watsonx for writing new code and generating code with the help of AI.",0.0,0.07894736842105263,14.285714285714285,0.8474133014678955,0.50876784,0.0,0.59520006,65,2.628,15.542,5.900589942932129,5648.87
llama3.2:latest,Which course explains the CIA triad and concepts of data privacy?,multi-hop,Getting Started with Cybersecurity,"I don't know which specific course explains the CIA triad and concepts of data privacy from the provided context. However, I can suggest that it might be related to the ""Getting Started with Cybersecurity"" or ""Cybersecurity Fundamentals"" courses. If you need more information, please provide additional context or details.",0.03918225430439208,0.14814814814814814,16.0,0.8707106113433838,0.35966802,1.0,0.5710246,49,2.649,14.452,5.685592889785767,5650.66
llama3.2:latest,Which is longer: 'Artificial Intelligence Fundamentals' or 'Getting Started with Artificial Intelligence'?,comparative,'Artificial Intelligence Fundamentals' is longer with 10+ hours compared to 3 hours.,"I don't know which one is longer, 'Artificial Intelligence Fundamentals' or 'Getting Started with Artificial Intelligence'. However, I can say that ""Artificial Intelligence Fundamentals"" has a duration of 10+ hours, while ""Getting Started with Artificial Intelligence"" has a duration of only 3 hours. The longer credential appears to be ""Artificial Intelligence Fundamentals"".",0.0,0.24615384615384617,36.0655737704918,0.903317928314209,0.78292364,0.0,0.36039174,52,2.806,15.276,6.329707622528076,5643.21
llama3.2:latest,Which course is more comprehensive in duration: 'Machine Learning for Data Science Projects' or 'Data Fundamentals'?,comparative,'Machine Learning for Data Science Projects' with 20+ hours is more comprehensive than 'Data Fundamentals' with 7 hours.,"I don't know which course is more comprehensive in duration between 'Machine Learning for Data Science Projects' and 'Data Fundamentals'. I don't have enough information about the other courses (e.g., 'Enterprise Data Science in Practice', 'Getting Started with Data') to make a comparison. The durations of these two courses are 20+ hours and 7 hours, respectively.",0.11620482793021888,0.28571428571428575,45.070422535211264,0.8988022804260254,0.7619794,0.0,0.4173566,56,2.821,15.29,6.450771808624268,5650.51
llama3.2:latest,"Between 'Cybersecurity Fundamentals' and 'Getting Started with Cybersecurity', which takes more time?",comparative,'Cybersecurity Fundamentals' takes more time with 7.5 hours compared to 3 hours.,"Based on the provided context, it appears that ""Cybersecurity Fundamentals"" takes more time than ""Getting Started with Cybersecurity"". Specifically, ""Cybersecurity Fundamentals"" has a duration of 7.5 hours, while ""Getting Started with Cybersecurity"" has a duration of only 3 hours.",0.0,0.41509433962264153,41.66666666666667,0.9158936142921448,0.89345646,0.0,0.44901186,39,2.802,13.73,6.00096869468689,5654.15
llama3.2:latest,Is 'Journey to Cloud: Orchestrating Your Solution' longer than 'Journey to Cloud: Envisioning Your Solution'?,comparative,"Yes, 'Journey to Cloud: Orchestrating Your Solution' is 20+ hours, while 'Journey to Cloud: Envisioning Your Solution' is 5 hours.","I don't know which one (""Journey to Cloud: Orchestrating Your Solution"" or ""Journey to Cloud: Envisioning Your Solution"") has a longer duration, as the context does not provide this information. The duration of ""Journey to Cloud: Transforming Your Culture"" is mentioned as 10+ hours, but it's unclear if this is related or if one is only for cloud computing fundamentals.",0.1115050095671987,0.3414634146341463,38.961038961038966,0.9096811413764954,0.8160889,0.0,0.41054946,60,2.717,16.664,6.614766597747803,5644.38
llama3.2:latest,Which course is shorter: 'Build Your First Chatbot Using IBM watsonx™' or 'Generative AI in Action'?,comparative,'Build Your First Chatbot Using IBM watsonx™' is shorter with 60 minutes compared to 'Generative AI in Action' with 5+ hours.,"I don't know which course is shorter, ""Build Your First Chatbot Using IBM watsonx"" or ""Generative AI in Action"", as only the duration of ""IBM Granite Models for Software Development"" and another course are provided with 60 minutes total course time.",0.11076550622086839,0.38095238095238093,49.18032786885245,0.9099115133285522,0.8161715,0.0,0.7157882,41,2.783,12.672,5.921820402145386,5656.14
llama3.2:latest,Which course teaches quantum computing with IBM Qiskit?,unanswerable,N/A,"I don't know which course teaches quantum computing with IBM Qiskit. The provided context only mentions courses related to AI and machine learning, but not quantum computing. I couldn't find any information linking these two topics in the given context.",0.0,0.0,0.0,0.7639282941818237,-0.05209441,0.0,0.37457284,40,2.613,12.158,5.137152433395386,5644.21
llama3.2:latest,What is the cost of the 'Artificial Intelligence Fundamentals' course?,unanswerable,N/A,"I don't know the cost of the 'Artificial Intelligence Fundamentals' course as it is not mentioned in the provided context. The courses that are available, such as ""Getting Started with Artificial Intelligence"" and ""Classifying Data Using IBM Granite"", have a duration of 3 hours and 60 minutes respectively, but their costs are not specified. I don't have enough information to provide the cost.",0.0,0.029850746268656723,0.0,0.7637215852737427,-0.06363332,0.0,0.3829341,63,2.822,15.75,6.408767938613892,5643.09
llama3.2:latest,Which course is available in German and focuses on blockchain?,unanswerable,N/A,I don't know the answer to your question about a course available in German that focuses on blockchain. I also don't see any information about courses related to blockchain or German language options in the provided context.,0.0,0.048780487804878044,0.0,0.7642454504966736,0.018287584,0.0,0.19890474,37,2.805,10.329,5.154452323913574,5654.52
llama3.2:latest,Who is the instructor of the 'Getting Started with Cybersecurity' course?,unanswerable,N/A,"I don't know who the instructor of the 'Getting Started with Cybersecurity' course is. Unfortunately, the provided context does not contain information about the instructors for any of the courses. If you need more information, please provide additional context or clarify which course's instructor you are looking for.",0.0,0.0,0.0,0.7653630375862122,-0.009202611,0.0,0.5223049,48,3.004,12.497,5.905200958251953,5641.74
llama3.2:latest,What is the ISBN number of the textbook used in the 'Data Fundamentals' course?,unanswerable,N/A,I don't know the ISBN number of the textbook used in the 'Data Fundamentals' course. The provided context does not mention ISBN numbers or specific textbooks associated with this credential.,0.0,0.0,0.0,0.7711425423622131,0.01202192,0.0,0.33326012,30,2.8,9.431,5.220166921615601,5650.12
